,asin,overall,review
3922666,B016XTRBIU,5,Yes......very professionall packaged. Easy installation Very pleased!
3922667,B016XTRBIU,5,Works great and shipping fast ! Five Stars
3922668,B016XTRBIU,5,"Well packaged, works well Five Stars"
3922669,B016XTRBIU,5,Ordered wrong size needed 950 & 951  Five Stars
3922670,B016XTRBIU,1,I would give them a zero if I could.  I opened the cartridge and blue ink leaked all over my brand new desk and onto the copy of the professional photo taken of my son the day he was born Horrible!!!!!!
3922671,B016XTRBIU,5,"Great product!  Strongly recommmend.
I will order again for other printer. 5 star product!  Perfect replacement for original HP."
3922672,B016XTRBIU,5,Great product Five Stars
3922673,B016XTRBIU,5,Great Value!  As good as name brand but a fraction of the cost. Great Value! As good as name brand but a ...
3922674,B016XTRBIU,5,"So far so good. Some things print slightly off color (slightly darker or lighter, but in the same color family and not incredibly noticeable), but I've had no real issues with this ink to date.

I read some reviews stating that it can splatter when opening. because I was aware of this possibility, I actually opened them very carefully inside of a plastic bag, that way if there was any splattering it would be contained to the inside of the bag. I did not have any issues with this, but there was some ink at the very top of the...well, I'm not sure what it's called, but the part that clicks into the printer to distribute the ink (the well, maybe?) Anyway, based on the loose ink at the top where you open it, I could see how things could get messy if you're not expecting it.

The first cartridge I used was not recognized by my printer as an off-brand cartridge, but the second one was. Using off-brand cartridges voids your warranty, but my printer is already out of warranty, so that wasn't an issue for me.

All in all, based on the huge savings you get compared to the HP brand replacement cartridges, I'd use these again. Will update if any serious SNAFUs occur. Serious bang for your buck if your printer's warranty is already voided/you don't care about voiding it."
3922675,B016XTRBIU,5,works great Five Stars
3922676,B016XTRBIU,4,The only reason I didn't give this product five stars is because my printer display doesn't recognize the cartridges and still shows that the levels are low. Otherwise the printing is good quality. Otherwise the printing is good quality.
3922677,B016XTRBIU,5,"Works great in my HP8000. The printer doesn't recognize the cartridges for ink level, but at this price who cares. Will buy again. Works Great"
3922678,B016XTRBIU,5,Great price and fast shipping Five Stars
3922679,B016XTRBIU,5,Impressed with the quality.  I will recommend them to my friends. Very Satisfied
3922680,B016XTRBIU,5,"<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/MIROO-4-Pack-High-Capacity-Replacement-for-hp-ink-cartridges-920-Compatible-with-HP-Officejet-6500-6000-7000-7500-printer/dp/B016XTRBIU/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">MIROO 4 Pack High Capacity Replacement for hp ink cartridges 920 Compatible with HP Officejet 6500 6000 7000 7500 printer.</a><a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/MIROO-4-Pack-High-Capacity-Replacement-for-hp-ink-cartridges-920-Compatible-with-HP-Officejet-6500-6000-7000-7500-printer/dp/B016XTRBIU/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">MIROO 4 Pack High Capacity Replacement for hp ink cartridges 920 Compatible with HP Officejet 6500 6000 7000 7500 printer.</a>I received this 4 pack Miroo High Capacity 920 XL ink replacement for my HP 6500 printer in just 2 days and I am forever grateful.  I am one to do some research on products before I decide to make a purchase and in reading some of the reviews I was hesitant to place an order but I also needed to find a way to cut the outrageous cost of more HP ink so I gave it a try.

The ink came individually wrapped in plastic and boxed perfectly.  And as I mentioned I had read some of the reviews that shared issues when the caps were removed so I used an absorbent pad and disposable gloves before I worked the caps off but to my surprise I had no problems what so ever.  I love the visibility of the cartridges in that you are able to see the ink level and there won't be any questions as to how much ink is left or will I have enough ink to print up my entire project?  And let me tell you all the 4 cartridges were filled to the top.

Loading them into my printer was a snap, they fit just like the original HP ink. Once loaded my printer flashed the non HP cartridge alert but pushing the ""OK"" button dealt with it.  Before making any prints I used the head cleaner function on my printer then ran a test page.  And I was surprisingly impressed with the color quality, the blue and yellow really popped as compared to what I was getting from my old cartridges.  It may have been due to dirty heads but I always clean the them when I replace the cartridges, either way I'm getting color like I hadn't before.

This product was received at a discount for an unbiased review. More Bang For Your Buck"
3922681,B016XTRBIU,5,As good as genuine HP cartridges! Five Stars
3922682,B016XTRBIU,5,Works great in my HP Officejet 6500A printer! Five Stars
3922683,B016XTRBIU,1,"Can't get HP printer to recognize the ink. Pretty much worthless ink unless there is a way to trick HP printer into thinking it is there ink.

***** Update 10/14/2016 ****
Customer Service has been excellent in trying to get the ink to be recognized by the printer but nothing is working. They did provide possible solutions and when none of them worked they provided a full refund of what the product cost.

Keeping the star rating as is as the product just does not work in my printer as advertised. Pretty much worthless ink unless there is a way to ..."
3922684,B016XTRBIU,5,Great Five Stars
3922685,B016XTRBIU,4,Came in time and it work Four Stars
3922686,B016XTRBIU,4,"The black and white cartridge works fine but the color cartridges have not worked since day one. But for ten bucks it was worth the risk.

UPDATE:  When Alice from SmartJet saw my original 3-star rating, she emailed me and asked what they could do to make me happy.  I really wasn't too worried about the original purchase, but Alice was persistent.  She offered to send me a new set of replacement cartridges.  All of the cartridges in the new set are working fine, so I have updated my original review to reflect the good customer service from SmartJet. The black and white cartridge works fine but the color cartridges have not worked since day ..."
3922687,B016XTRBIU,5,"Worked great for me, just slipped them in and went on printing. Works great"
3922688,B016XTRBIU,4,"Although these cartridges are a little messy when you open them, they do work just as good as the HP cartridges but at a fraction of the cost.

I would suggest laying down newspaper and wearing gloves when opening/replacing the cartridges because there will be an overflow of ink once the seals are opened. Just as good as name brand"
3922690,B016XTRBIU,5,Good product. Excellent seller Five Stars
3922691,B016XTRBIU,5,gotta say at first i was skeptical but to my surprise it fit and worked flawlessly...so far so good. to be honest at this price point...who could complain? print quality was great...have only tested on documents! no pictures yet but i see no reason there will be a problem Must buy!!
3922692,B016XTRBIU,5,Works great so far.  I would order these again based on what I've seen. Who'da thunk it?  Cheap and good.
3922693,B016XTRBIU,5,"You always need to be careful with third-party ink, but I took a chance and I am glad I did!  Cartridges installed correctly (we have all gotten that random cartridge that was a titch off on the size, but not these!), and after accepting the printer warning about non-HP ink, they have worked flawlessly ever since!  The printing is crisp and clean with no smears or smudges, and dries to a perfect page every time. True Value!"
3922694,B016XTRBIU,4,"Update: Miroo sent some replacement cartridges and those worked as expected. I must ahve received a bad batch the first time. I will order from Miroo again.

These were nowhere near high capacity! I only printed about 50 pages and the printer is telling me to replace the color cartridges... Not as described (Update: better the second time!)"
3922696,B016XTRBIU,5,I received these for a reduced price so that I could review them. These are high quality ink cartridges. The ink worked exactly as the original with no problems. I print a lot of full page pictures so I go through ink like crazy the cartridges do last a long time. My printer recognized them as full when first installed this has been a problem with other generic cartridges. Good quality ink that lasts
3922697,B016XTRBIU,5,"Works great at the fraction of the price, the ink works fine in my printer! Five Stars"
3922698,B016XTRBIU,4,it was expected Four Stars
3922699,B016XTRBIU,4,the ink is good. I had trouble with the orange tab that had to come off.  The colors are great. the ink is good. I had trouble with the orange tab that ...
3922700,B016XTRBIU,5,Great ink and no problems so far with it not being from Hp. Prints well. Five Stars
3922701,B016XTRBIU,5,works great Five Stars
3922703,B016XTRBIU,5,Worked perfectly fine! Saved a lot of money. Five Stars
3922705,B016XTRBIU,4,I ended up cleaning my printer heads and the cartridges worked fine. Update to previous negative review
3922706,B016XTRBIU,5,"As other reviewers have said, some of the cartridges are VERY full.  I recommend opening them over a sink or some easily cleanable/disposable surface and wiping away the excess ink.  Once you are aware of this attribute of the cartridges, though, it is really a non-issue.  I find it hard to complain about a company filling an ink cartridge to capacity.

I installed the cartridges into a disused HP Officejet 6500 printer (I bought a laser and stopped using inkjets due to the outrageously high cost of replacement ink), and the printing output color was quite poor.  After a few iterations of print head cleaning, though, the print quality became as good as it has ever been.  It turns out that the print head was dirty/clogged where the cyan comes out.

Now I have nothing but good things to say about the cartridges.  When I contacted Smartjet (the seller), and reported my findings:

""The black and magenta seem to be perfect.  The yellow is quite
faded compared to the black and magenta.  The cyan is mostly dead on
arrival, as it barely works at all.""

I got a response offering to replace the cyan and yellow cartridges (no explicit offer to pay shipping, but it was implied).  I then cleaned the print head, and everything was fine.  But the customer service response was fast and polite, without even a hesitation to replace the product that I reported as possibly defective.  For that, I would have given high marks even if the cartridges had actually been defective.

I have every intention of buying another set  when these run out.  The price is fantastic, the quality is on par with HP, and Smartjet seems to stand behind their products. Very Happy Customer"
3922707,B016XTRBIU,5,Great product with excellent performance and you can't beat the price.  Works without a problem with our HP OfficeJet 6500A.  Just purchased another set! Excellent performance.
3922708,B016XTRBIU,5,I was very happy with this purchase. The price is unbeatable and the cartridge works perfect. I used one day shipping and I was very surprised when my package arrived next day morning....I will definitely buy from this seller again...... I was very happy with this purchase
3922709,B016XTRBIU,5,My HP recognized these cartridges and they seem to with very well. Inexpensive ink
3922710,B016XTRBIU,4,I just installed the cartidges and with a little work...running a head cleaning program. the cartridges work great.  I was a little skeptical about buying and off brand for the HP printer so just in case I bought the brand HP as well just as a back up. None the less I will not buy HP again as long as this brand is available the cartridges work great. I was a little skeptical about buying and ...
3922711,B016XTRBIU,5,"I have purchased 4 sets of these, and they work a thousand times better than the actual HP ink cartridges. I only had one that had a bad clip on it, and it still managed to work fantastic. I am going to keep buying these until the printer itself gives out! A+ from me! Well worth it! This is one generic cartridge I will be more than glad to recommend!"
3922712,B016XTRBIU,5,These ink cartridges work great! I just put one in and had no issues with a non hp mfg cartridge. And at such a cost saving! Loving it. Great product at a huge savings.
3922713,B016XTRBIU,1,"Well, we took the risk with the off-brand. Completely useless in our HP Officejet 6500. The printer recognized the cartridges as not an HP product. I pressed ""OK"" hoping they would still work. The next message was that the printer head is damaged or removed. After several restarts and attempts to reseat the cartridges, I had to give up. For $10 it was worth a shot, but the frustration will keep me from a second try. Price is tempting until the disappointment sets in"
3922714,B016XTRBIU,4,"the printer kept saying they couldn't find them or they were ""damaged"". WhenI cleaned the heads and ran the page print, all things are working fine. I'm glad that they are cheaper and function just as well as the HP cartridges. I'm sold. all things are working fine. I'm glad that they are cheaper and function ..."
3922715,B016XTRBIU,4,"The price could be better but it's better than buying genuine ones.  My printer, though this cartridge is working just fine, gives me a message every time I turn it on which could be annoying for some. Sort of leaked when I peeled seals but didn't really do any damage to my print-outs.  The shipping was fast. This one works for my printer."
3922716,B016XTRBIU,5,"Great product for a great price. Read instructions when installing, you will get a little ink on your hands. Will buy again. Great product for a great price"
3922718,B016XTRBIU,5,"Today I am reviewing the MIROO 4 Pack High Capacity Replacement for HP 920 ink Cartridge Compatible with HP Officejet 6500 6000 7000 7500 printer.  I always read reviews on products before I buy them.  Especially when trying non OEM ink for my HP printer as I have never done this before.  They cartridges were very easy to open and install.  I have an HP 6500 and the ink fits and works just great.  These cartridges are just as good as the HP ink for a lot less of the price for HP ink.  After printing you cannot even tell if you are using HP ink or this wonderful product.  When this ink runs out I will definitely purchase this product again.  I will never buy overpriced HP ink again.  I recommend this product to everyone.  I will be buying this product for all of my family and friends with HP printers.  I had no idea that non OEM ink would work as great if not better then OEM ink.  What would you rather do?  Pay $10 for this product that works perfectly?  Or spend $80 for HP ink that works just the same?  That is a no brainer to me.

Disclaimer:  I received this product for free or at a discount in exchange for my honest and unbiased review.  The price I paid for this product bears no weight at all on my opinion of this product.  The opinions expressed are my own.  I take my reviews seriously and rate them accordingly.  [...]Thank you for reading my review. Never buy OEM ink again"
3922719,B016XTRBIU,5,"To save money I purchased these cartridges, they work great.  Thank  you they work great. Thank"
3922720,B016XTRBIU,5,These work absolutely fine and for a fraction of the cost of HP.  My HP printer let me know these weren't real HP ink cartridges.  OK.  I clicked twice and am able to check ink levels.  I am very happy with these and cannot deal when the ink prices of real HP ink is so high.  So glad these are available. Work Absolutely Fine!
3922721,B016XTRBIU,5,"Work great, installed and bingo, no problems. Totally satisfied and thrilled at the price. Five Stars"
3922722,B016XTRBIU,5,"This replacement ink seems fine.  I had no spill or stain issues as others reviews have mentioned. My printer has issues so I am not sure in the long run that this non brand ink is perfect or not.  Until my printer dies (any day now), the Miroo 4 seems great. This replacement ink seems fine. I had no spill or stain issues as ..."
3922723,B016XTRBIU,5,Worked without a hitch. Five Stars
3922724,B016XTRBIU,5,"great ink, price, compatibility Five Stars"
3922725,B016XTRBIU,1,"LEAKED!!!! Open Box...BLACK on HAND!
AWFUL! LEAKED!!!! Open Box...BLACK on HAND!"
3922726,B016XTRBIU,5,"Quick service, great price... will order again and again.. Thank you great price."
3922727,B016XTRBIU,5,Works fine. Five Stars
3922728,B016XTRBIU,5,The cartridges worked perfectly in my HP Officejet 7000 Wide Format Printer.  I did not experience any of the rejection messages noted in other reviews.  Considering the cost of OEM HP cartridges this was a great deal. Considering the cost of OEM HP cartridges this was a great deal.
3922729,B016XTRBIU,5,"Cartridges fit perfectly in my printer. Did a test page and coloring looks great. Great customer service. Had an issue with the package when It was delievered-one of the black cartridges somehow leaked inside the box. I had already received an email from Alice asking if I was happy with the purchase so I responded with my issue. She apologized and shipped out a replacement to me for free. For the price and customer service, I'd definitely buy these from this seller again. Cheap price, just as good as HP and great customer care"
3922730,B016XTRBIU,1,The black did not work at all.  No ink came out.  Printed a blank paper. One Star
3922731,B016XTRBIU,4,Works great! Satisfied with products
3922732,B016XTRBIU,4,"I first purchased this product on March 11, 2016. The cartridges worked fine except for the YELLOW cartridge. No ink came out of it at all. I made a second purchase of this product two months later and the new YELLOW cartridge works fine. I took a second chance because the price was right. The cartridges worked fine except for the YELLOW cartridge"
3922733,B016XTRBIU,2,I'm returning these ink cartridges because the black ones stopped printing after only printing 10 pages. Two Stars
3922734,B016XTRBIU,5,The replacement ink cartridges from MIROO for my HP OfficeJet  are working just as good as original HP cartridges at a fraction of the cost. ... MIROO for my HP OfficeJet are working just as good as original HP cartridges at a fraction of the ...
3922735,B016XTRBIU,5,"excellent price and worked perfectly the first time.  i'll also note the cartridge is clear so you can see the ink levels which I really appreciate.  my printer recognized them as non-HP, but was able to give accurate levels, something that doesn't happen with all replacement cartridges. found the perfect ink finally"
3922736,B016XTRBIU,5,Ink came on time and as described. Ink has been great so far- no problems at all. Good product for a good price.
3922737,B016XTRBIU,4,"Only had these a week, but so far so good.  The only annoyance is my HP6500A+ printer makes me recognize that these are not HP factory cartridges and I have to press ""OK"" to proceed printing. but so far so good. The only annoyance is my HP6500A+ printer makes ..."
3922738,B016XTRBIU,5,Had an issue with the yellow cartridge not working but their customer service responded the next day and shipped a whole new pack (with all ink)..  Had no issue with the replacement. Had an issue but they fixed it promptly!!!
3922739,B016XTRBIU,5,"UPDATED:
Finally got my new print head from a different vendor and am very pleased with the print cartridges.

They work great, although they do come up as Non HP Supplies, but they still work.

Can't beat the price, I get so tired of spending nearly the cost of a new printer for cartridges, this is an excellent deal in comparison.

Delivery was quick, I will most definitely reorder this product.

Please try and make a combo available that includes the print head?  I had to wait 2 weeks for a print head on a slow boat from China. I like the price"
3922740,B016XTRBIU,1,Was better than what I expected works great high quality One Star
3922741,B016XTRBIU,5,Working fine. Five Stars
3922742,B016XTRBIU,5,Excellent value Buy again
3922743,B016XTRBIU,5,I am very pleased with the quality of these cartridges~ Inkjet
3922744,B016XTRBIU,5,Amazing!!! Worked exactly like the HP cartridge and a fraction of the price. Would definitely buy again Works perfectly!!
3922745,B016XTRBIU,5,"Great cartridges, but my HP doesn't recognize them.  That's my fault, not the sellers.  I have to restart the printer and select ""yes, I'm aware that these aren't HP""  lol
Fast shipping, properly packaged Great cartridges, but my HP doesn't recognize them"
3922746,B016XTRBIU,5,fast service - works great for my needs - I will irder again! Works great for my needs!
3922747,B016XTRBIU,4,"Great price compared to the name brand.  The color inks worked great and with no trouble, but the black ink won't produce anything on the paper.  It's possible it's my printer that's having trouble, but I'm not sure (I've tried two blacks from this company, but haven't tried going back to HP for the black ink to see if that's the problem) Nice alternative to name brand ink"
3922748,B016XTRBIU,5,I replaced my printhead with a refurbished one and installed these and everything works well. I've had this HP 6500 for about eight years and have been spending +-$90 for the HP equivalent so for this price I will be using these and keep this great All-In-One ticking!!! The inks look as vivid as the HP's. I've had this HP 6500 for about eight years and have been spending +-$90 for the HP equivalent so for this price I will be using
3922749,B016XTRBIU,5,"I am very impressed with these printer cartridges. I decided to give it a try because of the price point but didn't have high expectations. They work great with no issues. I will no longer buy expensive branded printer ink and only purchase this printer ink. High quality, low price"
3922750,B016XTRBIU,1,"The cartridges leaked and, after one copy, no longer generated quality prints One Star"
3922751,B016XTRBIU,1,"Do not buy this product. my printer does not recognize the cartridges and I just spent a lot of money on several packs. Do yourself a favor and buy the legitimate HP-branded product.

I'd like the compant to give me a refund. Very deceiving. Do not buy! Printer doesn't recognize cartridges!"
3922752,B016XTRBIU,5,Works as well as HP for much less money. Was concerned about print quality but copies are as sharp as units costing quadruple the cost. Whoo Hoo MIroo!!!
3922753,B016XTRBIU,4,"I used the black ink cartridge so far, works very well. We run through a cartridge in a month, for the price this is great. Packing and delivery were like the real cartridge from HP. No issues. Great product at great price."
3922754,B016XTRBIU,4,"I like the cost, but it is not printing well from the very beginning. It may have printed correctly 1-2 times but after that, it has not printed with very good quality. I like the cost"
3922755,B016XTRBIU,5,no problem in using.  nice the printer shows the level. some other refills do not have this feature. nice the printer shows the ink level
3922756,B016XTRBIU,4,"Ink is good quality Great ink,great price"
3922757,B016XTRBIU,4,shipped quickly and so far have worked Four Stars
3922758,B016XTRBIU,5,Ink works great. Saved an unbelievable amount of money Ink works great. Saved an unbelievable amount of money
3922759,B016XTRBIU,5,"You would think all the warnings being given from my printer would have resulted in the printer exploding in a ball of flame when I started using generic ink cartridges. Well, it didn't happen and my printer seems to be working absolute fine with these replacement ink cartridges.  Consider buying generic to save MUCH money.  I will continue to do so. No Flames, Explosions, only a LOT of Money Saved"
3922760,B016XTRBIU,5,"So far, so good! Only opened the blue, but it inserted properly and the printer even recognized the cartridge! No problems so far!"
3922761,B016XTRBIU,5,Excellent product!  Will purchase again. Five Stars
3922762,B016XTRBIU,5,Works great Five Stars
3922763,B016XTRBIU,5,"Try this product. Ink levels are registered by my HP printer, and printing quality is excellent. Great price as well. and printing quality is excellent. Great price as well"
3922764,B016XTRBIU,1,"After pondering over paying the usual $50 + dollars I spend on 4 cartridges for my old HP 6000 Ink Jet, I decided to try the Brand X (Miroo 4-Pack).  I'd heard many people say it works just as well.  Well it did....for the first document I printed with a colored panel banner heading.  It was perfect and I was rejoicing.  Then a few days later I printed another document and the color ran and no black ink at all.  Then I go into my HP preferences and the little message came up that device had detected the use of non-Hewlett Package ink cartridges. It's like it printed okay the first time, but once it got the message....the party was over.  I proceeded to do a diagnostic; cleaned the heads, the whole 9-yards.  Still nothing! Anyone know if there is a way of straightening this out?  Regardless I  then was totally discouraged so I went out and bought the genuine HP brand name cartridges for $60 + AND IT STILL DOESN'T WORK. Blurred color -  No black ink will print at all.  My son just bought me a new printer. So much for cartridges and Hewlett Packard. IT DIDN'T WORK FOR ME"
3922765,B016XTRBIU,5,"My printer is out of warranty, therefore using off-brand cartridges is not an issue. I handled the cartridges carefully so there was no mess, and they fit nicely into the printer. Print quality so far is great. and they fit nicely into the printer"
3922766,B016XTRBIU,5,"Color ink is a luxury in education.  This product is high quality for a great price, the students love that we have a color printer that they can use.  Than you for this product and the great service! Happy Teacher!"
3922767,B016XTRBIU,4,The cartridge tested out ok I don't know how long the quality of the ink will last because this is my first time using it Cartridge Review
3922768,B016XTRBIU,5,"Usually buying printer ink is very expensive, however, I was lucky enough to stumble upon this Miroo 4 pack of printer ink that is compatible with my printer. It came nicely packaged, directions were helpful, and the other reviews were supportive of this product. For the amount of printing I do, this product is ideal and exceeded my expectations. I don't think you could ask for a better product. Printer ink."
3922769,B016XTRBIU,5,Worked like charm. Instructions suggest using gloves when installing. I'll order back up ink again. Delivers as promised
3922770,B016XTRBIU,5,A great alternative to the over-priced name brand Would Buy Again
3922771,B016XTRBIU,5,"Like others have mentioned, these leak when you are first opening/installing them.  I suggest wearing gloves to avoid the rainbow-colored hands I had for 2 days afterward.  :)  Still, a small price to pay for printing that looks exactly like that of the name-brand cartridge at a tiny fraction of the price. Work great, leaky when installing"
3922772,B016XTRBIU,5,"This was our second ink purchase from MIROO. The ink works great, same as HP. I cannot tell the difference. The seller is quick and courteous. You save money. What's not to love? The ink works great, same as HP"
3922773,B016XTRBIU,4,"So far so good with your ink products; I rated 4 stars because I paid a higher price for these that what I had been using, but if these last better then I will be glad for the change and the price will be worth it. So far so good with your ink products"
3922774,B016XTRBIU,5,Incredible value with the two XL black ink cartridges. The colors came in handy too. Ink quality looks the same as HP brand. I'll definitely continue to use these replacements in the future. Good So Far
3922775,B016XTRBIU,5,"Wow, what a great price for replacement ink for my HP 6500 series printer. Product was delivered promptly and packaged properly. Each color ink was individually sealed and very easy to install. If you have replaced ink on your printer before it is the same exact process with these.

Once installed the printer notifies you that non hp ink has been installed, click ok and you are good. Did a print test page and everything looked good. You might want to do clean print head option if your printer has that to make sure printer is good and not the ink is a problem.

The prices that hp charges for ink is crazy. These work just fine and save you a lot of money. I Received the Product at Discount or For Free. Great savings for quality replacement ink"
3922776,B016XTRBIU,5,"What a bargain!  I have to do a lot of printing, and get so many more pages from these cartridges.  The pages I print out are exceptional quality, and I print on economical settings, using black ink only.  I know I have printed off many, many more pages than with HP ink cartridges.  I have printed a couple of pictures, and they are very good.  Not as bright as other name brand inks, but it works for me, especially at this price. Great product. Miroo ink cartridges"
3922777,B016XTRBIU,2,The black ink ran all over the place Two Stars
3922778,B016XTRBIU,5,They do work perfect with my HP6500 Great product
3922779,B016XTRBIU,5,"Works great! At first it looked streaky, but then I figured out there was another strip I needed to peel away. After I did that, it worked like a charm. Two areas to pull off before using"
3922780,B016XTRBIU,5,A lot cheaper then HP and I don't see any difference. Five Stars
3922781,B016XTRBIU,5,Loaded magenta only at this time. No problems. Printing quality improved. Real value here. Real value. Quality printing.
3922782,B016XTRBIU,5,"great deal on ink, work great in my printer. I would buy again. Five Stars"
3922783,B016XTRBIU,5,Good product.  Great color.  Only caution is to be careful when first opening as sometimes a little ink will spill out.  Saved a ton over brand name ink! Great Value
3922784,B016XTRBIU,5,"So far, no problems Four Stars"
3922785,B016XTRBIU,5,Still waiting to run out of ink to load in your micro refills Five Stars
3922786,B016XTRBIU,5,"i was quite surprised and pleased,much cheaper than in the stores. Five Stars"
3922787,B016XTRBIU,5,Great quality Great quality
3922788,B016XTRBIU,5,"Great Price. Exactly what I hoped to receive. HP printers are picky and whenever you use non-HP replacements, I recommend running ""Clean Print Head"" tool. Everything works great!! Great Price. Exactly what I hoped to receive"
3922789,B016XTRBIU,5,so far working good not having any problems. don't print a lot so waiting to see how long they last. But so far I'm Happy so far working good not having any problems
3922790,B016XTRBIU,4,"Because of the high quality of colors and also because my Laserjet  HP printer (old one), registered the levels of the ink, which is very important for me. Very good quality Vs. Prices"
3922791,B016XTRBIU,4,so far so good. Four Stars
3922792,B016XTRBIU,4,"Great logo! That aside, the order was sent quickly, packaged effectively, and so far the ink is working just fine (even though my hp printer likes to tell me that non-hp ink cartridges have been installed). Great logo! That aside"
3922794,B016XTRBIU,2,"Like many of the concerns people have with generic you run the risk like I did.  I followed all the directions with precautions of the gloves to avoid leaking, holding them upside down, etc.  No issues with the installing process, but getting them to work was the challenge.  I installed all 4 cartridges and my HP6500 was able to detect that they were no genuine HP ink.  No big deal.  I then allowed the printer to run through the preparation cycle.  After a few minutes I tried to print something and it did not print good at all.  So I performed the cleaning of the printer-head and aligning the cartridges through the printer features.  I noticed that the test paper was only printing black and a light haze of yellow. I thin printed a document and bingo the black cartridge worked.  So I then wanted to print a regular color copy and discovered that it still was not working.  I performed the printer-head cleaning and aligning about three times and still no test page that showed other colors.  The only color that worked was black.  I removed the 3 color cartridges re installed my original 3 HP color ones.  Went to print and every thing was fine.  So I guess for the $10.00 dollars I spent I did get a 920XL black cartridge out of it.  I was totally hoping that the other three worked, but it wasn't a total loss. Like many of the concerns people have with generic you ..."
3922796,B016XTRBIU,4,Cartridges were fine.  Following instructions when installing. Cartridges were fine. Following instructions when installing
3922797,B016XTRBIU,5,"I was very skeptical at first since I 've been burned with non-HP inks and toner cartridges in the past, so I hesitantly purchased this. It was only about $10 so I figured why not?
So far I have had no issues what so ever. The inks work great and are much cheaper than the $30-$40 alternatives. Would definitely recommend this product! Skeptical but surprised..."
3922798,B016XTRBIU,5,"My advice to those who have had ink come out-- pull the tape first.  I installed these, got the 'non-HP' message, clicked okay, then printed a test page.  Not too bad.  Aligned the heads via HP Solution Center and voila!

Really, really nice.

My only regret is that I'd purchased liquid ink before and won't use it anymore.  I don't mind paying for quality, but HP, IMHO, is trying to make fools of us all with what they charge. Good, really!"
3922799,B016XTRBIU,5,Works without any issues Five Stars
3922800,B016XTRBIU,5,The product works just like those from HP and the delivery was fast! Five Stars
3922801,B016XTRBIU,4,"The black and blue ink works well the others do not.  I just changed all of the cartridges and it still looks like I need new ink.  Still cheap for just the black which is the main color I need.

Update: A total refund was issued due to the other ink cartridges not working!  Thank you!! I just changed all of the cartridges and it still looks like I need new ink"
3922802,B016XTRBIU,5,"I don't understand the folks here who said they had problems.  Nothing could have been easier.  Peel off the tape, twist off the cap and place the cartridge in.  Works fine and the price can't be beat. Works fine and the price can't be beat"
3922803,B016XTRBIU,5,Good Five Stars
3922804,B016XTRBIU,1,Not sure you need to use the word hate but It worked very poorly with our printer and I will not be purchasing this product again or suggesting it to others. Not sure you need to use the word hate but It worked very poorly with our printer and ...
3922805,B016XTRBIU,5,works great so far - only printed a few times but the price is 1/3 of even Costco's refill. Wow. works great so far - only printed a few times but ...
3922806,B016XTRBIU,5,"Work great. I had to clean the contacts on one cartridge so the printer would recognize it, but they work now. Excellent value and I will reorder. Work great. I had to clean the contacts on one ..."
3922807,B016XTRBIU,5,"I placed two separate orders ... One for me and the other for my Grandson.  He is now using his cartridges and is very satisfied.  I have not placed any of my cartilages in my printer as.yet but will when my present cartridge needs to be replaced .i am sure I will be satisfied also.
  Thank you,
  Josephine He is now using his cartridges and is very satisfied. I have not placed any of my cartilages ..."
3922808,B016XTRBIU,5,"Excellent product! Can't beat the price. The product is great, the price is better than great!"
3922809,B016XTRBIU,1,"At first my HP 6500A would not print with these cartridges because they aren't OEM. The trick was to get the printer to print a test page at which point it forgot about complaining and went to work. After that they're working fine.

*Update*
After a software update the above trick no longer works. Also bumping this review down to 1 star because the seller will not stop emailing me asking me to take down this review. Works with a trick"
3922810,B016XTRBIU,5,"Best bang for the buck! The printer recognizes that they aren't HP cartridges, but they work just fine. These cartridges work!"
3922811,B016XTRBIU,5,"THESE WORK GREAT WITH MY HP6500 OFFICE JET PRINTER. I REALLY HAPPY WITH COST OF THE INK BECAUSE THE NAME BRAND IS REALLY TOO EXPENSIVE. THE COLOR THAT IS PRODUCED WAS YOU PRINT IS A FINE QUALITY ON PAPER. I HAVE NOT TRIED PHOTO IF THAT IS WHAT YOU ARE LOOKING TO PRINT. I JUST A BASIC PAPER PRINTER, DOCUMENTS, PAPERS, THINGS OF THIS DEGREE. I AM NOT A PROFESSIONAL IN THE COMPUTER. I AM BASIC EVERYDAY MOM AND THIS INK WORKS FINE FOR ME. EASY TO INSTALL NO PROBLEMS THERE. RECEIVED DISCOUNT FOR MY REVIEW. WORKS GREAT FOR MY EVERYDAY PAPER PRINTING NEEDS"
3922812,B016XTRBIU,5,Inexpensive alternative to pricey toners!  Worked well and delivery super fast!  I'm very happy with my purchase! Worked well and delivery super fast! I'm very happy with my purchase
3922813,B016XTRBIU,5,"I haven't had any problems with the cartridges. My printer can recognize that it is not the brand of the printer, but they work just fine. but they work just fine."
3922814,B016XTRBIU,5,The delivery was really fast. The ink is great! I love the fact that it literally looks the same as the name brand ink for my HP Printer. Would highly recommend this to a friend and will buy more in the future. The ink is great! I love the fact that it literally looks ...
3922815,B016XTRBIU,4,"At the beginning I thought it wasn't working but just be sure to clip it in properly and your printer will tell you it is not an HP ink but over all an absolute great product for the price!! Stop wasting your money on the HP ink and try something new and cheaper. Defs a good buy, also I would like to note that the ink did NOT spill out and wasn't messy Amazingly cheap and great!"
