,asin,overall,review
1400110,B001DKMZ3G,2,"I was expecting more from this pencils, base on all the good reviews that I saw. base on all the good reviews that I saw"
1400111,B001DKMZ3G,4,Slowlt using them.....wish they had some flesh tones though! Kid in Me!
1400112,B001DKMZ3G,5,My wife has gotten into this trend of adult coloring books and asked me to find her a 50 pack of colored pencils.  Enter Sargent.  She colors like crazy and absolutely loves the color selection and quality of these pencils. Great pencils
1400113,B001DKMZ3G,4,"I decided to give this brand a try, since larger boxes of assorted colored pencils have suddenly been difficult to find ( apparently many of us received coloring books for Christmas !) They color nicely and seem to have strong leads and nice color overall. Decent quality for inexpensive pencils. Only complaint is that the silver and gold pencils are very dull & ugly, rendering them useless; they just look grayish. Nice colors overall"
1400114,B001DKMZ3G,5,These will be great for the grandkids. colored pencils
1400115,B001DKMZ3G,2,"I bought these colored pencils because I saw they were a #1 best seller.  I think they are nice pencils, but, I was seriously annoyed when I saw the Prang pencils, which has 288 colors, for the same price. Not a good value"
1400116,B001DKMZ3G,5,"Great product, would buy from this seller again. Five Stars"
1400118,B001DKMZ3G,5,I like these colored pencils and they sharpen without breaking so far Five Stars
1400119,B001DKMZ3G,5,Beautiful assortment of colors... Five Stars
1400121,B001DKMZ3G,5,Good set of pencils. Very vibrant color choices Five Stars
1400122,B001DKMZ3G,5,Many color choices. Nice
1400123,B001DKMZ3G,5,Who doesn't like 50 different colored pencils? Five Stars
1400124,B001DKMZ3G,4,Lays down very smooth but I kinda wish there was more variety between the colors. Overall I'm pleased with them. Overall good for the price
1400125,B001DKMZ3G,5,These are awesome.  The colors are beautiful and the pencils are great quality! Beautiful colors.
1400126,B001DKMZ3G,5,"I recently became addicted to adult coloring books, so when I saw these pencils, I had to have them! The colors are great, and they're very smooth. I'm happy with my purchase! Great pencils, great colors!"
1400127,B001DKMZ3G,5,These are great for the recently bought adult coloring books. Kind of soft colors & defintely clear colors. Five Stars
1400129,B001DKMZ3G,2,"The color of these pencils is not really saturated, you have to really press them against the paper in order to achieve a nice effect.
In addition, many colors are extremely similar, while lacking others.  I do not think there is a real red, for example, the red looks more like orange.  The purples and violets shades do not look nice at all, they are almost neon and have a lot of pink in them.  Some of the blues look ok, but others do not. Not a good option"
1400130,B001DKMZ3G,5,Just what I have been trying to get. Five Stars
1400131,B001DKMZ3G,5,"A good set of pencils for someone just starting to color in the ""adult coloring"" craze. Good for starters"
1400132,B001DKMZ3G,4,"Nice set of pencils. My only complaint is I wish there was more of a variety of colors for purples and reds. There is too many greens and blues, and i think not having so many can give room for more purples and reds. Nice set of pencils"
1400133,B001DKMZ3G,4,"Some of the colors aren't quite as they appear on the pencil, but overall, they work well. Good assortment of colors"
1400134,B001DKMZ3G,5,Seller very prompt great coloring pencils Five Stars
1400135,B001DKMZ3G,5,Great assortment of colors.  I love the selection. Five Stars
1400136,B001DKMZ3G,5,"I bought these for the wife and she loves them. Definitely higher quality than other pencils. Really good selection of colors and they last quite a while before you have to sharpen again. Also, when you sharpen them, they don't crack or break at the tip, they sharpen perfectly. Great buy that should last for a long time. Quality pencils that will last"
1400137,B001DKMZ3G,5,Great assortment of colors!  Great value with fast shipping!  Thank you! Five Stars
1400138,B001DKMZ3G,5,Great variety of colors. I bought these for my grown up coloring books - I have become very creative. Good Value
1400139,B001DKMZ3G,5,Perfect Five Stars
1400140,B001DKMZ3G,4,"I just got these for my adult coloring books and I do like them but am a little disappointed with the gold and silver. When using the gold the first time I loved the color on the outside of the pencil but when I looked at the point it looked gray. After using it the color was indeed gray, STARKLY differing from the gold it should have been. I do notice that with a few other pencils but not as much as the gold one. Other than that i love the amount of colors and how beautiful they write. Gold pencil a little disappointing"
1400142,B001DKMZ3G,5,Great product... Five Stars
1400143,B001DKMZ3G,5,My sister in Law got an adult coloring book to build up strength after getting her shoulder replaced.  She was very happy with the quality of these pencils.  Good selection of colors.  Tips seem to hold up pretty good because my five year old was using them too.  I would recommend these to anyone. Great Colored Pencil Set and Even Better Price
1400144,B001DKMZ3G,5,Love them! Five Stars
1400146,B001DKMZ3G,2,Very cheap pencils. Waste of money.
1400148,B001DKMZ3G,5,Love these pencils. They'll work great. For my color books. Thank you Why not buy the 50 ct. there's more colors
1400149,B001DKMZ3G,5,Great pencils - so many colors it's hard to choose! Great pencils!
1400150,B001DKMZ3G,5,"nice set of pencils, lots of colors Five Stars"
1400151,B001DKMZ3G,5,I got these for my grandmother for her to color with as she is retired and disabled. She loved the set and the variety of colors to use with her adult coloring books we purchased for her for Christmas. She loved the set and the variety of colors to use ...
1400152,B001DKMZ3G,5,Great colored pencils. Great product
1400153,B001DKMZ3G,5,"these are great colored pencils, very well made. Five Stars"
1400154,B001DKMZ3G,5,Good pencils. Five Stars
1400155,B001DKMZ3G,4,Pretty good! When I bought the 50 pack it was $12 so I definitely think they are worth the price I paid. I have been using them for my coloring books and I really like them. I ordered a nice sharperner so I'm hoping a pointy tip will provide the fine line I'm looking for. If you don't press down hard the colors can look very similar but it's beneficial if you are trying to blend. Pretty good! When I bought the 50 pack it ...
1400156,B001DKMZ3G,5,Good value for the money. Gifted at Christmas and was well received. Five Stars
1400157,B001DKMZ3G,4,"Its enough keeping up with an entire family, now I have to buy two. Colored Pencils. Costly"
1400158,B001DKMZ3G,5,These pencils are so much nicer than what I was using. They color smoothly and blend nicely. I wish I had ordered the bigger set. Great quality
1400159,B001DKMZ3G,2,"I bought the 50 count set for 9.99 a few months ago.  Now in January 2016 the price for these is nearly $50.00.  This is absolute insanity.  You can get Prismacolors for that much money.  These are average student pencils, nothing fancy, no better than Crayola.  For 9.99 they were passable; for $50.00 is is an outrage.  There are other good less expensive pencils around.  If you want to spend a lot of money, go with Prismacolor.  The Sargeants don't blend as well or go on as smoothly. Unbelievable price gouging!!"
1400160,B001DKMZ3G,5,My daughter bought some of these and I then ordered some. The colors are vibrant and it is a good range of hues. Love them
1400161,B001DKMZ3G,5,These arrived last week and I have used them a few times. So far I'm enjoying them. Love the variety of color. Glad I got these
1400162,B001DKMZ3G,4,"In order to sharpen, the colored element is more likely to break. Just like the old colored pencils when I was younger. They do color well. Colored pencils."
1400163,B001DKMZ3G,5,Great variety of colors and arrived quickly! Five Stars
1400164,B001DKMZ3G,4,"These colored pencils are very nice. There are more natural colors in this box compared to the bright/vivid colors of Crayola or other kids brand colored pencils.  These are in no way comparable to the Prisma colored pencils or other professional brands, however they are very nice and are priced reasonably well. I would definitely recommend for those individuals looking for an affordable alternative/step up from Crayola. These colored pencils are very nice. There are more natural colors in this box ..."
1400165,B001DKMZ3G,5,"Love this set - great value for the price. You will never need any other pencils - all of the colors of the rainbow and then some are here. I bought this for my mother who wanted adult coloring books for her birthday. She had not a single colored pencil in her home; now she has all she needs.
Highly recommend. Great value; all of the colors of the rainbow in one box!"
1400166,B001DKMZ3G,4,"A lot of the colors look the same initially, but I like them. but I like them."
1400167,B001DKMZ3G,5,thanks Five Stars
1400168,B001DKMZ3G,5,I got the pencils very quickly. I like them very much they are vibrant blend well not waxy. I like them very much they are vibrant blend well not ...
1400170,B001DKMZ3G,5,Great Five Stars
1400171,B001DKMZ3G,5,Excellence Five Stars
1400172,B001DKMZ3G,4,"Great color variety, the pencils are decent quality - soft. My only complaint is that some of the colors are a bit off - if you're looking for colored pencils with a good variety of red colors I would not recommend this product as all of the red hues have an orange tone to them. Great for the price"
1400173,B001DKMZ3G,5,Perfect Five Stars
1400175,B001DKMZ3G,5,"It's so much fun to go back to ""childhood"" and color again -- guilt free!!! Five Stars"
1400176,B001DKMZ3G,5,I really like these color pencils when I am coloring in my adult coloring book. The colors are really  nice! I really like these color pencils when I am coloring in my ...
1400177,B001DKMZ3G,2,These colored pencils were very hard and the color did not show up very well at all.  I tried them on several types of paper and never had a good result.  It was disappointing because there was a very nice selection of colors. Nice selection of colors but not so nice in the results
1400179,B001DKMZ3G,5,My seventeen year old Granddaughter absolutely loved these quality colored pencils . She sketches with these and also colors in adult coloring books . Quality colored pencils for teens and beginning artists . These are a great set even though one could spend far more .
1400180,B001DKMZ3G,5,Good pencils. Five Stars
1400181,B001DKMZ3G,5,GREAT GIFT Five Stars
1400182,B001DKMZ3G,4,"What is there really to say? These are colored pencils! I love how many colors come with it and how they are labelled on the back of the package. The only thing I don't really like about them is that they provide 2 white colored pencils? I personally don't know who uses white pencils, so including 2 in the package seems like a gyp. But other than that, I am very happy with the soft lead and I use them almost every day. Why are there 2 white pencils?"
1400183,B001DKMZ3G,5,I have two blacks but besides that I love them. Five Stars
1400184,B001DKMZ3G,4,Nice selection of colors Four Stars
1400185,B001DKMZ3G,5,love them Five Stars
1400186,B001DKMZ3G,5,I have not used these yet but I love all the different colors in the box. I am sure I'm going to really enjoy using them as I color in my coloring books Sargent Art Colored Pencils 50 pack
1400188,B001DKMZ3G,5,nice color Five Stars
1400189,B001DKMZ3G,4,"I like these pencils overall, however I feel like some colors were just repeated with different names.  Color variance and vibrance is my biggest complaint. Pencil integrity is great, though. I like these pencils overall"
1400190,B001DKMZ3G,5,"Love these pencils!  The box says the pencils have a ""smooth color lay down"" and I didn't quite get what that meant until I used them. They really do feel smoother when you color with them and that makes for a more even color distribution.  There are plenty of colors to choose from too. Love these pencils"
1400191,B001DKMZ3G,5,"I bought these as a gift, she mentioned that they were professional quality and loved them! she mentioned that they were professional quality and loved them!"
1400192,B001DKMZ3G,4,"If you're looking for a vibrant, bright, colorful rainbow of colored pencils, go back and buy a pack of Crayola. These colored pencils are high quality, but are lacking in a variety of colors such as purple or pink. However, it has a huge selection of greens, browns, and blues, making them great for more natural and realistic art. Also, there are only 48 different colors- there are two blacks and two whites (which isn't a bad thing, really). I'm rating four stars because I'm a bit disappointed in the total variety, but the pencils themselves are great quality. Natural Colors"
1400193,B001DKMZ3G,1,"I don't like the colors, there's not enough difference in the colors in the same range. One Star"
1400195,B001DKMZ3G,4,Very nice pencils. Just wish there were more purples. Four Stars
1400196,B001DKMZ3G,4,"I really enjoy these colored pencils. I just recently started getting into adult coloring books as a way of anxiety relief and I bought the Crayola brand of colored pencils first. I felt that they didn't offer as many ""adult"" colors and that they were too bright for what I wanted.

These have a really great range of colors that are more fitting to what I'm coloring and don't come across as kiddish. My only issue I've had with them is that you do need to press a little hard to get the color to fully show. Other than that, these handle really great and maintain a nice, sharp point. If I ever need to buy new ones, I will most likely buy this brand again. Great for Adult Coloring Books"
1400197,B001DKMZ3G,5,Yay adult coloring! Five Stars
1400198,B001DKMZ3G,5,love it Five Stars
1400199,B001DKMZ3G,4,Pretty good colored pencils and wide variety of colors! Nice product for the price
1400200,B001DKMZ3G,5,Almost as good as PrismaColor!!! That says a lot. Five Stars
1400201,B001DKMZ3G,5,"Great quality! Sharp colors, softly and easily colors on the paper. Huge variety of colors, and 2 each of black and white. Includes gold and silver too! Great buy! Excellent quality and variety!"
1400202,B001DKMZ3G,5,"Beautiful colors. Huge selection. Easily bendable. My daughter and I have had a great time coloring with them! Great product, great price, great selection."
1400203,B001DKMZ3G,4,"These were highly rated on amazon but sadly i am not super impressed. I used them last night on my adult coloring book and some colors are not as vibrant as others. there are a few that have good color if pressed really hard but for the most part the colors are not very vibrant. Although there are plenty of shades and variety of green colors, there are not as many other shades. the pinks, reds, and purples are lacking in multiple shades and varieties. I will still use these until they are unusable not very vibrant"
1400204,B001DKMZ3G,1,"These colored pencils are of very poor quality. They are waxy and do not transfer color to the paper at all (unless, of course, you'd rather have holes in your picture trying to get the color to transfer). In addition, if I'm expecting 50 colors, I do not expect four of them to be black and white, nor do I expect to get ten thousand greens and only two pinks. The gold is more of a brown (if you can get it to show up at all), and the silver is not at all silvery. They also break very easily and do not sharpen well. Overall, very disappointed in this product. Very poor quality"
1400205,B001DKMZ3G,5,"Yes, I fell victim to the adult coloring book fad. These pencils have me the variety I needed. I look like a fool coloring on a Saturday night instead of going out, but that's a whole other thing. I look like a fool coloring on a Saturday night instead of ..."
1400206,B001DKMZ3G,5,"The price for this set of 50 color pencils was amazing! Even though they aren't all fancy like prismacolor, they work very well. They don't leave a bunch of lines and they mix very well. The colors are very pretty and usedful. I definitely recommend this set. I love these color pencils"
1400207,B001DKMZ3G,5,Very happy with these colored pencils I ordered 2 sets 1 for my mom n one for myself.  She likes them as well.  They are perfect for us beginners coloring adult coloring books.  I would highly recommend. Very happy with these colored pencils I ordered 2 sets 1 ...
1400208,B001DKMZ3G,5,Thanks love them Five Stars
1400210,B001DKMZ3G,5,Nice array of colors. It would be nice if a sharpener were included. Colored pencils
1400211,B001DKMZ3G,5,Like this product. Will order again.
1400212,B001DKMZ3G,4,Nice set of basic coloured pencils. However to get darker hues one has to press fairly firmly to get the desired effect. Nice set of basic coloured pencils
1400213,B001DKMZ3G,1,Very hard lead. Standard colors. Not good for shading or blending. Mundane at best
1400214,B001DKMZ3G,5,Another good set of colored pencils Five Stars
1400215,B001DKMZ3G,5,High quality pencils with a extensive color selection! Five Stars
1400216,B001DKMZ3G,5,"I recently discovered adult coloring books and wanted to use colored pencils with my new coloring books. The Sargent Art colored pencils were at the top of the list when I searched on here and they had fairly good reviews plus I liked the price of them. I opted for the box of 50 pencils because overall, they are the best price per pencil versus a smaller box and there is such a good variety of colors to choose from.

I've already used these colored pencils several times and I love them! It's been a really long time since I've used other brands so I can't really compare them but I'm very satisfied. I love the variety of colors and the pencils color so smoothly on paper. I haven't even had any problems with lead breaking at all. The pencils are slightly shorter than a standard #2 pencil and they are the same size in diameter (I actually have a #2 pencil at home so I was able to compare the sizes). I've also sharpened a few of them and they sharpen really well. I use the&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/Prismacolor-Scholar-Colored-Pencil-Sharpener-1774266/dp/B004F9QBGE/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">Prismacolor Scholar Colored Pencil Sharpener (1774266)</a>&nbsp;and haven't had any problems at all.

The Sargent Art colored pencils are a wonderful set for anyone who wants to use them for adult coloring books or other coloring projects. I feel the quality is excellent and price is phenomenal for the great variety of colors you get. I will be buying a box for my mom for her birthday since she is interested in the adult coloring books as well. I highly recommend these colored pencils!

Update 1/15/2016 - I want to also mention that the back of the box lists all of the colors and provides a fairly accurate sample of the pencils. The pencils themselves have the color name printed on the side which I love because if I find a particular color I really like I can remember it for next time! I Love These Colored Pencils!"
1400217,B001DKMZ3G,5,"Great quality, many many colors ... Great price Five Stars"
1400218,B001DKMZ3G,5,great color depth.  great pencil these are the best
1400219,B001DKMZ3G,5,Love these.  Recently sent some to a friend also.  Many shades of each color.  Works well with the adult coloring books. Great array of colors.
1400220,B001DKMZ3G,5,Love. Obsessed. Exactly what I was looking for. So many color. Absolutely the best!
1400221,B001DKMZ3G,5,great quality. good price. not double sided diffrerent colors. Five Stars
1400222,B001DKMZ3G,5,"Nice colors ...sharpens well, colors great in my adult coloring book! perfect colors & great price!"
1400224,B001DKMZ3G,5,What a fantastic set of colored pencils for a great price! I bought another set for over 20 dollars.  This one had more colors and the quality is very nice.  Perfect set for a novice colorer such as myself.  Is that a word? What a fantastic set of colored pencils for a great price
1400225,B001DKMZ3G,5,I was worried about the quality but they are amazing!  I use to be a fan of Crayola but these are a must have! Great quality!
1400226,B001DKMZ3G,2,"These colored pencils are okay, but really not great.
I bought them because they were cheap, and offered a really large variety of colors. Unfortunately, the pencils have a very soft, crayon-like lead, so some of the pencils don't really provide alot of coverage and color.
Three of the pencil ends broke off the first time I used those colors, which was also a disappointment.

If you're looking for something for adult coloring books, I'd recommend spending a few dollars more and ordering something that will last. Not worth the cheap price."
1400227,B001DKMZ3G,1,"Received these as a gift with an adult coloring book. Colors are not vivid on paper. The pencil leads are HARD and they do not color paper well.  You must press really hard to get a good color out of the pencils, which leaves marks and indentations on the paper. Not at all blendable. Terrible colored pencils. Awful! VERY POOR QUALITY. Extremely hard lead. Barely-there colors."
1400228,B001DKMZ3G,4,as described. Four Stars
1400229,B001DKMZ3G,5,"My granddaughter, age 27, spends a lot of time in her hospital bed at home - she is a paraplegic and life isn't exciting for her with her difficulties.  These pencils were ordered by me to go with the Adult Coloring books - she absolutely dove right into using the books and pencils - makes her smile.  Thank you My granddaughter, age 27, spends a lot of ..."
1400230,B001DKMZ3G,4,"This is a great set of colored pencils. Lots of shades and options...even includes two 'metallic' colors. I color to de-stress and stay away from electronics when bored and these give me plenty of options to have fun with that! Quality set, many shades!"
1400231,B001DKMZ3G,5,"These are my BEST pencils, and I think I have tried them all!!!!! They are perfect for shading, which I do alot of!  I also like that they aren't waxy. BEST pencils for me! These are my BEST pencils, and I think I have tried them ..."
1400232,B001DKMZ3G,5,Wonderful! Five Stars
1400233,B001DKMZ3G,4,"These are decent pencils for what I paid for at my local craft store. The lead is hard which is what I wanted because I wanted a pencil that would stay sharp so I could color in small spaces. These don't blend as easy as Prismacolors or Faber Castells obviously, but I found them pretty easy to blend. As some reviewers mentioned some of the colors are WAY off. The wood of the violet red looks absolutely nothing like the color it actually is. Also, I would have liked to have more purples and yellows and less greens. But I do not regret my purchase. I have attached two photos. The colored picture is one where I used all Sargent pencils except for the orange and aqua swirls. The other are swatches of colors using medium pressure. Decent pencils"
1400234,B001DKMZ3G,5,Great basic set of quality pencils Good beginnings
1400235,B001DKMZ3G,5,"These pencils are great. I recommend these, the price cannot be beat. Five Stars"
1400236,B001DKMZ3G,5,"Exactly what I was wanting!  The pencils have the same quality as Crayola, but are less expensive. Five Stars"
1400237,B001DKMZ3G,4,Love the pencils but went to buy more and the doubled in price Four Stars
1400238,B001DKMZ3G,5,Exactly as described... Five Stars
1400239,B001DKMZ3G,1,"I'm really not sure why these have such great reviews. I would not recommend these to adults wanting to color. They may be alright for kids.

The colors are not vibrant in the slightest. Most of the shades look almost alike. The actual colors the pencils output to paper are drastically different than the outside of the pencil would have you believe. For instance, red is almost an orange color, yellow can hardly be seen on paper, gold, for some reason, is grey.

You also have to apply a tremendous amount of pressure to actually color with these. If you don't, the page will still be 90% white, with just the slightest hint of an actual color If you are looking for colored pencils for an adult coloring book - look elsewhere."
1400240,B001DKMZ3G,4,"Only issue is that some of the colors are misnamed. When I think of Cherry Red, I don't think of orange. lol Other than that really nice set of pencils!! lol Other than that really nice set of pencils"
1400241,B001DKMZ3G,5,Very good pencils-Many blue and green- Great pencils
1400243,B001DKMZ3G,1,"the pencil colors are crap!  the lead color inside of the pencil does not match the color indicated on the wood outside.  they are crappy repeated aweful colors.  do not get this, it will let you down! the pencil colors are crap! the lead color inside of the pencil does ..."
1400244,B001DKMZ3G,5,It has bright colors which I love to use on the coloring book. bright colors
1400245,B001DKMZ3G,5,Great price! Great product. Colors transfer just fine on paper. Sharpen easy and such a variety! Five Stars
1400246,B001DKMZ3G,5,Excellent pencils. They sharpen nice and easy and were delivered a lot quicker than expected. Color Me Happy
1400248,B001DKMZ3G,5,Can't wait to start using them.  So many colors Five Stars
1400250,B001DKMZ3G,2,color wasn't as strong as i was expecting it to be.. the lead also kept needing to me sharpened because it was such poor quality material Two Stars
1400251,B001DKMZ3G,5,:) Five Stars
1400252,B001DKMZ3G,5,Amazing product! I purchased this item at a discounted price. Five Stars
1400253,B001DKMZ3G,2,not as easy to use as some other products out there Two Stars
1400254,B001DKMZ3G,5,Great Colors. Five Stars
1400255,B001DKMZ3G,5,I got these to use with my adult coloring books because to be honest I was not willing to shell out a whole lot at this time. I like them! Lots of colors to choose from and I've enjoyed using them so far. Nice
1400256,B001DKMZ3G,5,"Works great, good quality Five Stars"
1400257,B001DKMZ3G,5,"Love the colors
A lil softer tips than other brands, but still ok for coloring, drawing and art projects in general Love the colors A lil softer tips than other brands"
1400258,B001DKMZ3G,2,"I got these to use in adult coloring books.  Unfortunately,  I wasn't impressed.  The colors are very pale,  so everything looks pastel.  In addition, there isn't as much variety in colors as I would have expected in 50 pencils.  For example, there is only one red and it is not a pure red but an orange tinted red.  I will say that the color core seems to be strong.  I have not had any tips break, and they sharpen well.  These are not so bad that I will stop using them, they will just have to be saved for when I actually want a pastel color.  I will need to add more vibrant colors to my collection.  I was hoping that by getting 50 pencils, I would have enough of a color range. Pale, washed out colors"
1400260,B001DKMZ3G,5,"I love these colored pencils! They are better than the regular in-store flat colors, simply because of they selection. I purchased an adult coloring book along with these and I love that the pack includes some metallic colors. They aren't any better quality; they write the same as any  regular pencils, but I would recommend these for anyone who loves to color. I love these colored pencils"
1400261,B001DKMZ3G,5,Gifted. Shipped on time Five Stars
1400262,B001DKMZ3G,4,Got these for my adult coloring book - they do the job! Good color payoff and really pretty colors. Great buy for the starting adult colorer
1400263,B001DKMZ3G,5,"These saved my sanity while recovering from surgery.  They don't break when you sharpen them, the colors are beutiful and the 50 count has just enough to always enhance what ever you are coloring. These saved my sanity while recovering from surgery. They ..."
1400265,B001DKMZ3G,5,"My wife likes these pencils a lot.  She got them for Christmas and used them right away on her ""art work craft"".  She loves all the colors and variations. Made my wife happy."
1400266,B001DKMZ3G,5,Very nice set for a fantastic price! Great set!
1400269,B001DKMZ3G,4,I wish these colors were a little more pigmented/darker. But overall nice colors! Great for coloring
1400270,B001DKMZ3G,5,I'm very picky with colored pencils and I love these! My biggest issue I have with other brands is that when you sharpen them the tip just breaks! These have yet to do so! I'm very picky with colored pencils and I love these! My biggest issue I have with other ...
1400271,B001DKMZ3G,5,"We bought this for the Christmas holiday, along with a bunch of adult coloring books, and the whole family enjoyed them. and the whole family enjoyed them."
1400272,B001DKMZ3G,5,I use them and love them! All the different shades are great Five Stars
1400273,B001DKMZ3G,5,I bought these a while back for what I rember as 10$. Could be very wrong but I definitely didn't pay more than 15$. 50$ ?!! Thats outrageous defintly not worth more then twenty great for 10$ but terrible for 50$!!! Thats outrageous defintly not worth more then twenty great for 10$ but terrible for 50$
1400274,B001DKMZ3G,2,"I tried these pencils, as well as some more expensive ones. These just don't compare to the higher quality pencils. These have to be used with more force, don't provide much shading, and don't have the velvety look of the other ones. I tried these pencils, as well as some more ..."
1400275,B001DKMZ3G,5,really like. True colors Five Stars
1400276,B001DKMZ3G,5,sargent coloring pencils very good Five Stars
1400277,B001DKMZ3G,5,"Lovely colors, my only suggestion is that you draw on a blank paper before using them on your intended piece, the colors don't match the pencil wrapping as well as one might hope Lovely colors, my only suggestion is that you draw ..."
1400279,B001DKMZ3G,4,"So many colors it is awesome for just some relaxing coloring. A few were broken, but that is no big deal So many colors it is awesome for just some relaxing coloring"
1400280,B001DKMZ3G,4,"Pencils are nicely sharpened and the wood is of high quality.  Color goes on smoothly, but intensity is muted and the color I see on the pencil is just not as bright as what the color ends up being.  And, (earlier) the reason for 3 instead of 4 stars--I (thought that I) got two white pencils and no red.  (I thought) That must be why they were on sale.

I've updated my review.  At least it didn't have red when I was looking for it.  My husband had looked at the box, used the red because his red pencil was too blunt to use and then he didn't put it back.  He confessed when I told him about my comment.  I've changed my review to 4 stars. Pencil quality good, and I got all the colors (edited)"
1400281,B001DKMZ3G,5,High quality colored pencils Five Stars
1400282,B001DKMZ3G,4,For me for Christmas.  I decided I wanted to start coloring and needed a good set of color pencils. This is a great set for a good price.  So many colors.  I *may* have opened them a little early to sharpen one or two to test them out.  They works as expected.  I can't wait to open them on Christmas morning and start coloring!  I paid retail for this item and this is my honest and unbiased review. I decided I wanted to start coloring and needed a good set of color pencils
1400283,B001DKMZ3G,5,My fianc just got back into art and loves the pencils.......thank you!!!!! Great product!!!!!!!
1400284,B001DKMZ3G,5,They are ok was expecting a better color selection Good starter set
1400285,B001DKMZ3G,5,We bought this for our 10 year old niece for Christmas.  She will love it!  Product of great value and all the colors one needs.  Would recommend this product. She will love it! Product of great value and all the ...
1400286,B001DKMZ3G,4,"I got these for my mom for her new coloring book (per her request).  The greens seem really similar, but otherwise, it's a nice assortment of colors. Good pencils"
1400287,B001DKMZ3G,5,Best set I have used Five Stars
1400288,B001DKMZ3G,5,"Anybody who knows me can vouch for how much I love colored pencils. I need them. I am always looking for a great brand that has good blendability, nice soft pencil work and that work on just about any paper quality. These Sargent Art 24-count Assorted Colored pencils are great for my drawing, doodling and journaling - they don't have a lot of crumbling or residual no matter how much I deepen my color and they are true to the shade of each individual pencil. I also love that there are 24 in the box, which gives me something to work with when I am considering my creative output. I'm not the best artist, but I am a creative person and I need the right tools at the ready. Sargent Art has the right toolbox in this set. Colorific"
1400289,B001DKMZ3G,5,Perfect.  And I have now had to buy more colored pencils for my wife and her coloring fun-time. Perfect. And I have now had to buy more ...
1400290,B001DKMZ3G,5,"I looooove my Sargent Art pencils! I have prismacolors as well, and yet still return to my much loved Sargent's time and again. A great pencil!"
1400291,B001DKMZ3G,5,"They are colored pencils.. and got here quckly,. Five Stars"
1400292,B001DKMZ3G,5,If you are an adult who needs a stress reliever give the adult coloring books a try.  These pencils are perfect for coloring. These pencils are perfect for coloring
1400293,B001DKMZ3G,5,Bought these for my adult daughter. The price was great & the product is very high quality. I would buy these again & I would buy from this company again. The price was great & the product is very high quality
1400294,B001DKMZ3G,5,Absolutely wonderful pencils! I love the large array of shades. They are vivid and color beautifully. You do not have to press down hard to transfer color. Great pencils!
1400296,B001DKMZ3G,2,"The color variations are not really that great and you have to press very hard to get a nice deep, even color. I bought these for the adult coloring books and found the knock off brand to be better. To me these are not worth the price at all. The reason im giving this such a low star is there is no way these are worth triple the price of a generic set. not worth the price"
1400297,B001DKMZ3G,2,"Purchased these via Prime Now at a much better listed price. Even at that price, they were not really great.

Many of the colors look nearly the same shade when next to each other. Pink/red/violet type colors, shades of green, all nearly identical.

I have to press hard to color and even then the hues are very light. Because they seem to be merely a hair difference in shade, they do not work so great for making multi-shades of the same base color. (Greens, blues, etc... All nearly indistinguishable.)

I haven't used them enough to need to sharpen them. They just aren't what I was looking to buy. At the $50 price on the day I wrote this review, my suggestion is walk away. There are pencils that have coloring pencils that actually color in different shades. These are overpriced and not a great bargain at any price.

I am going to donate these ones to the kids. I was looking for pastels and brights, this is all pastels, and pale ones at that. Not worth the bother."
1400298,B001DKMZ3G,2,"Horrible quality, from the first sharpening almost every pencil's core is broken in multiple places throughout the pencil.  The lead constantly breaks to the point that my seven year old doesn't want to use them anymore because he says he spends more time sharpening than drawing.  I should've just gone with Crayola, I know better now and won't give Sherbet another cent. Waste of money"
1400299,B001DKMZ3G,5,"So many natural and beautiful colors! I bought these as a gift, and I'm excited, They are quality pencils at a great price! Great"
1400300,B001DKMZ3G,2,They don't color well. Seemed like I needed to press hard to get color to paper. Hard to transfer color to paper.
1400301,B001DKMZ3G,5,"These are very nice pencils, good rich color and easy smooth application.. Five Stars"
1400302,B001DKMZ3G,5,"Good pencils, came pre-sharpened which I found to be a bonus. They will last a long while, I think. Good pencils, came pre-sharpened which I found to be ..."
1400303,B001DKMZ3G,5,was perfect Five Stars
1400304,B001DKMZ3G,1,"Very cheap pencils, the color is poor and most crack when you try to sharpen them.  Crayola way better. Get crayola over these"
1400306,B001DKMZ3G,1,"I did not like these pencils at all. My preference is for a softer lead that makes the colors easily blendable and doesn't leave stroke marks. The colors are also not very ""true"", you'll have to make swatches on a scrap sheet so you know what color these actually are. I did not like these pencils at all"
1400307,B001DKMZ3G,5,awesome Five Stars
1400308,B001DKMZ3G,4,It's ok pencils. I like it. I like it.
1400309,B001DKMZ3G,5,Good quality. Smooth. Five Stars
1400310,B001DKMZ3G,5,"I love these pencils.  I use them for coloring and I also blend the colors along edges and they work great.  I have had no issues with easy breaking of the tip when coloring or sharpening that you have with other brands.  Great product, no complaints here! Great product, no complaints here!"
1400311,B001DKMZ3G,4,Nice set of colors except the choice for red shades Four Stars
1400312,B001DKMZ3G,5,Awesome! Awesome!
1400313,B001DKMZ3G,5,"Good quality, nice color assortment. I use these with mandala coloring books. A couple colors have softer leads, but overall, great pencils. Good quality for the price"
1400314,B001DKMZ3G,4,"Good starter, but I feel like some colors are quite close in shades an some other basic ones are missing. Best for the price, though! Good starter, but I feel like some colors are ..."
